timestamp,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH27,CH28,CH29,CH30,CH31,CH32
1778531969.176129,-21879,16425,10147,2983,7517,13872,-3095,-17187,-150,-8340,9533,-9684,28358,23903,8951,-13132,-9462,-4040,-13153,34021,51792,7283,10321,9106,-25979,-7216,-3268,22824,4618,-13627,239,9269
1778531969.177129,-48950,22488,10651,-15049,3734,24620,-4844,-10348,-28352,-12732,18814,4280,12646,30349,-25540,-7173,-6990,7524,1369,28247,42997,6085,9908,20173,-8156,-17733,-6822,25923,46306,-11106,-13097,-1628
1778531969.178129,-51570,12164,5863,-15608,1638,13389,-8312,-1727,-50420,-10920,-3340,19493,16834,27933,-26454,-17793,-3168,10767,4376,17151,25384,4783,8791,24354,1678,-27024,-12117,22827,36957,-7544,-24426,-22315
1778531969.179129,-31810,-22238,3380,-15584,-1825,-9913,-10887,-3993,-4817,-13005,-29885,19652,29402,17266,-17056,-8979,-703,8940,46410,6229,5966,7395,8730,27791,-1735,-34604,-17343,19338,-16776,-8498,-39038,-33947
1778531969.221471,-1481,-39362,-3862,-31025,-1991,-26695,-12176,-4308,30038,-13563,-29669,9447,31612,-2429,-8294,11998,3388,1674,25405,-7428,-1993,10521,7824,19170,-1253,18856,-21594,1437,-10549,-5147,-48216,-33077
1778531969.222471,19236,-1876,-5469,-10491,-3022,-35206,-9304,-2127,40158,-10858,-19676,3852,15719,-23862,6364,27224,4496,-6196,-13525,-55827,-3515,13243,3677,1218,9049,46788,-28322,-28925,-22292,-5413,-56592,-17544
1778531969.223471,35043,-2697,-6594,39985,-4073,-28806,-6888,2641,26342,-9765,3123,5582,-5150,-39356,4629,32204,8100,-3285,-49004,-16406,2473,14041,2809,-6551,18905,7397,-35210,-49613,-33078,-1764,-58941,-682
1778531969.224471,50527,9311,-5503,42692,-10481,4924,-1489,6021,-11921,-9820,14796,7015,-23596,-49499,14410,23116,8727,-1267,-42446,10530,10397,15078,-1320,-5955,14933,15720,-38052,-41186,-19034,64,-54378,5089
1778531969.225471,53193,20080,-1804,14801,-14122,22843,2864,9700,-2100,-6254,6895,1425,-38569,-47226,38563,568,7415,-2642,19917,10565,13209,13724,-2085,-11898,3470,-9296,-39823,-9021,15969,5044,-49234,-4818
1778531969.226471,34573,32972,-1705,-4437,-14935,11968,5168,8306,-11076,-7197,19853,-6077,-45689,-39690,15061,-13634,8498,-1840,28834,30564,6662,15326,-6087,-32705,-4137,-36623,-37155,19994,56093,6295,-42072,-6615
1778531969.227471,-3369,9085,-850,-20410,-14316,9127,6728,12570,-42812,-3268,38397,-11285,-29201,-35257,-15889,-7038,13218,765,28695,33782,-9808,14639,-7587,-37811,-9266,-45129,-31928,23587,15885,4699,-31770,1869
1778531969.269982,-30151,-34759,-1175,-20391,-13632,25094,9186,13049,-25368,-305,6084,-13460,-1590,-26529,-28684,-4244,16226,4960,3516,662,-29955,17022,-10404,-8832,-7609,19112,-26994,16027,568,6023,-25365,28257
1778531969.270982,-30941,-20803,217,-13686,-9052,23043,8071,13418,1961,3672,-32507,-12493,4615,-22360,-35035,-25766,17919,5642,-4047,-47438,-45083,15640,-12892,26572,-7714,22013,-19901,13675,4784,3238,-17658,47935
1778531969.271982,-31795,-15453,-842,-27512,-3151,1736,6887,7310,42216,5663,-22953,-7695,-4551,-12048,-7682,-33756,21421,2972,-9265,-13218,-50788,11747,-9018,42433,-8751,19419,-14485,18801,-32268,3994,-9548,42489
1778531969.272982,-34060,-2109,1713,-3058,890,-14164,3558,-4656,48756,7801,-12413,2856,-7975,364,15223,-13687,25116,-1970,-43462,-22494,-47621,5187,-9175,36694,-8065,35006,-12103,15515,-41830,5636,-7010,18035
1778531969.273982,-28285,-232,3221,50087,3687,-37116,298,-12016,-2402,9526,-20117,12541,18394,17773,6769,11447,25101,-3398,-17659,-9960,-33155,-8285,-4290,21114,-1706,-758,-10235,3934,-24316,6846,-564,-7469
1778531969.274982,-3818,34843,1158,42732,7732,-47699,-5129,-15270,-12378,12133,-11543,9987,46281,29537,15595,16397,24601,-1840,9479,37254,-12415,-23101,740,-2813,8491,-41260,-10409,-7922,29423,12249,3397,-20816
1778531969.275982,13706,35037,2310,4912,8837,-15429,-3553,-12975,-10307,9549,10856,4871,51688,33172,28039,13481,24746,274,56143,42397,4414,-34961,7493,-34421,11709,-40472,-11126,-18235,37163,19207,7468,-18610
1778531969.276982,14126,-9857,2511,-12743,11163,21224,-2551,-8204,-29945,8415,31038,1961,26645,27976,16386,13776,19300,-114,33691,8303,18983,-44100,10840,-43254,3946,11297,-11257,-29324,6416,24226,13588,-12482
1778531969.316293,7189,-22229,2697,-28284,11428,20456,1194,-5851,-26472,6310,40248,4374,2049,18058,4792,13839,13796,-43,-21668,-17576,25061,-45877,12343,-23678,-75,-6971,-8535,-35810,30477,28324,20621,-14559
1778531969.317292,10599,-26268,682,-23020,10938,14232,165,-2945,-22237,5036,13952,6866,-8802,10905,-27577,12546,8689,908,-33050,-4810,29242,-39231,10771,3847,5255,33160,-7586,-29597,2286,26331,27409,-25532
1778531969.318293,26000,-8159,298,-10262,10454,21199,-925,-1922,19760,3590,-16774,2211,-17255,8986,-50173,10421,2477,1391,-30788,-50660,26697,-30949,9880,10401,3131,43053,-44,-677,-39764,20125,35714,-32469
1778531969.319293,31224,-21554,-38,-21675,7580,22369,-4806,3346,61440,1890,-7637,-5991,-22493,18609,-15712,-6099,-2777,-155,8197,-22626,27769,-19169,8717,7527,-5321,6581,6135,35856,-44138,12204,39130,-26536
1778531969.320292,17561,11147,-502,4008,7711,12152,-9173,4205,26380,-631,-9465,-9104,-23015,27690,15280,-26910,-8521,1080,2019,27479,26031,-7860,7998,11766,-8775,-37013,16353,46823,-16961,1425,39124,-14448
1778531969.321293,10145,43799,-2337,56492,3317,318,-10798,5525,-6115,-3507,-39409,-9031,-19165,34537,18249,-25345,-13596,311,18831,30948,21101,-2975,4965,21849,-6625,-26607,25622,27989,24659,-5243,36137,4630
1778531969.362260,5128,24784,-2874,40717,510,-25478,-9647,3448,-19963,-5321,-33145,-5630,-25116,31367,24850,-4036,-16841,-800,32109,19292,17086,-1217,1682,18873,-3116,-12144,30043,5888,8971,-8782,30872,21418
1778531969.363260,-4804,-2575,-293,-2603,-3323,-55636,-1877,2830,-27210,-8409,10960,-3773,-34314,22059,11782,1653,-16453,-1428,14613,18208,12252,577,-3628,7128,-395,-23972,37445,-3759,26934,-13059,23450,37679
1778531969.364260,-33895,-25457,-1531,-21038,-7825,-40113,7167,4531,-14220,-8604,26427,1834,-20090,13057,8327,-8029,-16801,-415,-10993,3547,10971,1676,-4858,-925,-663,37773,38779,-5246,44496,-16844,15938,44407
1778531969.365260,-55035,-6433,-607,-34516,-7006,6331,14313,6994,-23991,-8464,22652,4784,14265,2581,15636,-1603,-18331,3883,-58804,-58976,7576,7482,-8129,-14086,2517,43696,36944,-7164,-9170,-19924,10278,37355
1778531969.366260,-45942,-31784,260,-21177,-8133,26305,18045,4134,-11042,-7028,21775,3244,44871,-3676,-19398,15152,-21747,4924,-23885,-21520,2582,9299,-9710,-32270,1488,15078,34774,-18805,-38733,-23991,4674,15354
1778531969.367260,-20604,-18582,1471,-6790,-9357,20517,10145,2441,47132,-6541,15703,1427,40564,-10477,-46102,20945,-21815,1437,16561,42,-238,15899,-10367,-36192,2241,-23345,31987,-22917,-38814,-25004,4603,199
1778531969.368260,623,20360,1667,-11537,-11025,22647,4400,62,44995,-5174,9524,1274,18603,-21392,-25954,14975,-24501,-879,40430,3741,-8479,17314,-11650,-15580,4826,-10290,27041,-20551,-8506,-25954,4817,-4210
1778531969.369260,17349,40429,1253,12103,-7796,21399,-6182,-1247,18193,-3795,-8548,1780,7072,-38270,-3966,8702,-25006,-332,29405,28298,-20275,18833,-10434,18569,2163,-39602,23542,-12092,533,-23684,6805,331
1778531969.410188,38831,24601,1251,57763,-6364,11598,-9557,-5081,-17306,-2887,-44741,3351,16213,-52523,26576,-1659,-27877,-1755,-12141,42728,-31202,17194,-8676,37157,-618,-27407,21944,-4510,-812,-20251,11525,982
1778531969.411188,56789,-12951,1128,36940,-3597,12776,-6236,-3060,-42770,2099,-36622,2194,20126,-60038,38309,-11576,-26480,-3601,-5605,11270,-43922,18949,-11471,29665,-1067,34104,20940,13020,53727,-14377,12534,-16535
1778531969.412189,51340,1727,4205,-11390,2329,-5495,-4021,-2964,-14487,1978,5781,-2374,6493,-57884,9379,-8378,-24182,-1110,-22134,-42869,-51876,20353,-9784,15721,-1004,34107,20124,34048,36451,-6847,12506,-42916
1778531969.413188,22521,-27173,4993,-30948,9218,-48801,119,-2356,-14475,2965,7241,-1842,-15128,-44385,1500,-4039,-19382,-3473,-19539,-12426,-45059,25545,-7536,100,44,18442,17230,46418,-12699,859,10371,-60359
1778531969.414188,-9875,-34910,2450,-36499,14278,-58073,2014,-3049,-20890,4465,346,-66,-30978,-22890,10632,-15090,-14249,568,-15637,-31322,-30027,30367,-2268,-15968,-344,921,12389,26639,-24940,3377,6575,-44828
1778531969.415189,-23406,-17701,-3086,-18223,14953,-16592,-183,-771,19203,3997,26716,724,-39234,-1393,-14948,-15624,-9334,6924,15031,-17764,-8330,36182,7680,-25823,-1989,578,6484,-7492,-29032,3360,-763,-9521
1778531969.416188,-27254,27497,-6622,2809,16727,17579,-5316,1235,39213,1933,45004,1563,-41252,15646,-29359,-2629,-681,8088,54764,28456,16185,38872,17738,-18939,-1398,-59796,-1075,-28482,-14740,212,-9750,22012
1778531969.456681,-32511,40898,-9340,-4103,11226,23883,-9715,-384,42573,1426,17745,-1177,-25167,20355,-33653,11809,2488,2471,19569,47338,31618,34365,23685,-3542,465,-21762,-7557,-30000,-25137,-2698,-18204,31474
1778531969.457680,-34209,5851,-8924,19730,8969,29678,-10501,3349,7054,-1046,-10588,-221,835,22390,-21657,11939,9521,-1292,-15324,19030,37645,22871,26668,521,2479,17146,-17228,-14582,17385,-5223,-22431,19539
1778531969.458681,-19484,15746,-8045,55502,2435,26354,-8019,1459,-45563,-3140,-28060,1729,17911,24834,28064,5322,9092,-9501,-49012,-8707,31916,2826,25244,-2050,353,23841,-24490,-8283,58829,-5150,-29036,12730
1778531969.459681,2359,-7546,-7980,26377,-771,9507,-5165,3227,-28202,-2013,-30047,1189,11684,27329,49677,5005,10305,-7042,-21021,975,20005,-18962,17735,2684,620,20951,-29850,-12380,18950,-2543,-33347,16761
1778531969.460680,13041,-27110,-4424,-23069,-4299,14446,842,1539,-12080,-426,-11530,1175,1716,33314,18162,6547,9200,122,13751,-51675,8172,-35172,8703,16574,573,29301,-33387,-8212,-2397,5658,-32615,33792
1778531969.461681,7666,-46459,2661,-35574,-5211,11052,3956,4718,-13973,1515,-17503,1867,16221,34361,7241,3060,6165,-140,13044,-31962,7166,-47684,-2723,24897,-1680,-2837,-32398,5112,-12273,15106,-34120,41301
1778531969.462681,5369,-5893,9408,-35606,-7072,-26581,11032,4899,7792,2147,-17165,2545,39476,27486,-9249,0,6712,2226,24858,14161,11131,-50175,-7591,14083,177,-57540,-31907,15378,-20957,22890,-31433,29145
1778531969.503785,15185,33301,14116,-11719,-7693,-59161,12367,3962,16533,5216,29194,2533,47369,19823,-19964,-6619,2774,6865,12085,28443,22160,-46050,-12852,578,-2525,-15921,-26059,21665,-32830,28927,-30508,877
1778531969.504785,24446,16523,10820,10696,-12682,-38956,14920,2676,41411,6815,54206,-1238,21259,9240,-12593,-11672,3214,5827,17964,23291,30682,-40278,-11554,-12096,-6590,-6459,-22388,24511,-30971,32767,-32174,-24258
1778531969.505785,19905,24717,4760,4367,-14335,-2324,12476,816,35719,7078,17417,-6543,-7519,6454,-32377,-10972,3539,5864,-22226,28761,33998,-32535,-11889,-22626,-1729,9963,-19184,25162,33578,33522,-31961,-35878
1778531969.506785,11613,13502,757,22516,-13671,16127,8148,-112,-25319,10241,-2848,-4837,-21677,7633,-32533,-1474,8513,4221,-45283,16134,23755,-26689,-11567,-26955,2723,25350,-15677,14020,37530,29368,-31896,-42305
1778531969.507785,12249,2157,-596,53207,-12573,33820,-186,-3081,-40388,9011,3469,-1745,-24688,14227,18813,4247,12299,-10008,-18450,-53743,3527,-19914,-13405,-14120,4425,48661,-17295,-14392,12512,27081,-31691,-35545
1778531969.508785,8478,-49664,-816,18521,-11586,32853,-7446,-5997,-26124,8282,-14612,-1416,-23976,18518,41151,-769,15844,-18300,15302,-25594,-19088,-16099,-12257,9909,755,-8439,-18618,-40997,14829,23814,-27719,-27676
1778531969.509785,-10076,-36599,-2181,-32627,-5423,12020,-11840,-9955,-9811,11553,-34879,-718,-23519,14443,38991,317,20294,-7587,56790,-11575,-37757,-11550,-13028,26123,530,-35266,-19008,-40428,-2050,21464,-22745,-11774
1778531969.544949,-34919,6999,-4675,-38802,-1854,8813,-11359,-10527,13137,11836,-35778,1172,-16862,1731,19834,8019,20153,1185,15149,-3368,-48991,-2741,-12792,20842,6766,-14776,-20637,-18737,-25502,17752,-14747,2017
1778531969.545949,-44190,15031,-6187,-28809,2970,19435,-6032,-6053,5016,11062,-20000,2469,-15713,-14225,-21271,6480,21793,11349,-11795,21318,-48004,6908,-11200,8226,7477,-23202,-20764,5132,-48585,8690,-1971,4918
1778531969.546949,-32582,23717,-6133,-5951,7493,-3693,2927,-1180,24017,9349,17799,2181,-19579,-29595,-28072,4613,23663,14986,-24937,47858,-39069,13752,-5843,851,-1118,-3747,-17480,14105,-15264,-1149,11486,5213
1778531969.547949,-15768,18630,-5612,15905,14964,-47111,6400,4077,45919,7811,39890,5631,-11658,-40173,-10458,968,19238,7274,-21587,21905,-28318,16729,-901,-1879,-5985,29446,-12330,10365,32816,-10815,28662,10155
1778531969.548949,-101,36300,-5399,8980,18365,-48669,1099,4935,3401,1824,16326,7714,16085,-42746,-23921,-3237,19317,-1301,-5743,-32287,-14935,14378,2501,-8501,-5644,48264,-6410,11086,12668,-24573,40077,29078
1778531969.549949,14992,-20365,-8665,22585,22648,-25032,-7439,6276,-29746,-3782,14961,8705,45390,-37773,-21110,-1422,16458,977,-12277,-10104,-3406,12099,6110,-9357,-3896,-7875,1680,17977,21711,-35059,49151,48537
1778531969.596703,36249,-45192,-7503,44749,24817,-537,-16583,8710,-40751,-10377,32761,3101,44970,-37520,3650,-2670,15940,-3524,25840,-34246,4573,10241,11956,-7328,-4670,-9067,7011,21106,26365,-39476,57216,53471
1778531969.597703,46285,-27812,-4929,9263,18976,29996,-22604,6488,-26299,-17927,603,-7281,20868,-33750,23277,-497,18347,-13636,35254,-27586,8994,9911,15011,-5395,-5832,-16904,15217,15283,-2107,-35710,59633,28763
1778531969.598703,35573,722,8246,-37371,12282,44480,-16206,7068,13460,-22883,-48337,-13831,-622,-29800,49333,-2000,16116,-12553,21106,15252,11971,12315,21372,-5286,-2285,-31742,20728,2255,-29676,-32280,54733,-6995
1778531969.599703,7623,11877,17078,-37031,2798,20696,-3605,2548,12505,-26467,-38651,-11997,959,-20663,35800,-1874,19932,-7500,-21063,45592,18594,23352,28232,-2570,3530,-15168,22491,-8314,-44465,-21652,50933,-32357
1778531969.600703,-8262,9242,22481,-23576,-9446,1871,12687,510,9800,-24741,-12723,-5538,7614,-5414,-22055,1402,17938,4649,-54666,22554,22111,37101,27581,7870,11002,29361,24311,-22079,-654,-15753,41318,-33466
1778531969.601703,-16389,49484,20759,3657,-14523,17522,25870,25,31311,-24898,-6388,-637,36,15959,-31311,1319,16138,23272,-12192,3432,20813,45932,24739,17393,13324,35532,22085,-33127,7310,-8395,35392,-20002
1778531969.602703,-22341,17620,10404,23609,-16080,10776,27146,3165,19760,-21268,6638,-547,-21340,31740,-22382,1492,12415,20926,10436,12424,21205,51425,14502,14120,11462,-458,25236,-33660,2709,-7260,25068,-8856
1778531969.603703,-28782,-20260,2633,12941,-14484,-24322,19004,2716,-2525,-14955,20593,2135,-32180,38135,-19931,1596,8653,730,32621,-49153,21806,48278,1813,-86,-141,16403,23979,-13498,37062,-8522,20151,-17555
1778531969.638239,-23249,-41190,-3668,19983,-9113,-43985,7799,-2106,-34806,-10539,32449,4753,-34097,38653,-2909,516,-475,-11639,13863,-38470,21743,32386,-13638,-7923,-3451,-19988,26139,17848,26371,-13081,11695,-32339
1778531969.639239,-7587,-18598,-12486,36444,-8999,-35705,-2131,-9499,-41981,-5312,45501,8205,-31153,30626,-1687,-856,-10435,-15062,3095,136,23868,16703,-26309,-11508,-251,-33843,29525,36110,-3526,-17984,7522,-36682
1778531969.640239,5624,829,-19925,-3630,-8819,-21002,-9294,-16805,-827,-1888,8515,8408,-14798,20874,8837,1462,-21599,-16635,7315,21762,26363,-3259,-30569,-13477,-2206,-20545,29071,30322,-31707,-16324,2885,-17320
1778531969.641239,3870,-10240,-24541,-42616,-11478,12809,-4599,-16703,17262,416,-36545,13122,8199,15169,49890,-1565,-32220,-2850,-26300,19309,23273,-20418,-28913,-7566,-17070,23681,32576,12716,-24107,-15282,-4351,12773
1778531969.642239,1438,34528,-20914,-36602,-15056,44110,234,-13487,11707,3075,-27575,14039,25189,12407,42309,-2186,-39691,904,-28061,35963,13945,-29690,-18259,332,-21495,13376,31007,2809,-1067,-9381,-11619,37006
1778531969.643239,5608,40353,-7139,-15087,-16936,34009,5859,-5945,19309,8351,-8126,6157,25007,12876,-4388,-3345,-46557,-3375,-24981,26694,-4324,-34011,-10193,9574,-3601,16183,29397,1444,-18546,-1321,-18638,44309
1778531969.689139,17282,22142,2473,9427,-16530,6375,5250,171,11922,12426,-33395,-12009,9874,13365,-28093,-1729,-46906,11201,29676,-46229,-24149,-37843,-2686,7474,9149,24363,25013,1378,14490,4576,-27675,34409
1778531969.690139,17563,-30042,7902,26302,-6231,10778,208,5917,11671,16357,-25976,-21047,10423,8196,-45489,-393,-48239,25931,49732,-24723,-42177,-37672,-1074,4022,9253,-18288,19028,-8471,37176,11807,-35327,20870
1778531969.691139,10287,-32167,5578,13090,5248,14399,-7718,11371,-12220,22892,22380,-16801,26922,3283,-25094,3635,-46826,15117,14920,-18886,-53884,-35612,-5198,1409,2981,-30309,7898,-19901,19563,16195,-43332,12301
1778531969.692139,9627,-11651,1290,14834,16552,-7068,-15037,18768,-43419,25578,41226,-6324,35306,-957,11153,1847,-42319,-1659,-15156,-11519,-51126,-36197,-6106,1714,11223,-17696,861,-22409,-4068,17575,-46050,5047
1778531969.693139,10296,-28703,4842,27290,27658,-29005,-18274,21112,-19559,25694,34165,-121,14802,-5789,2782,1547,-34954,-18073,-40567,13505,-39237,-34292,-7313,-274,19420,10094,-10936,-17773,-21033,24866,-43231,-586
1778531969.694139,4930,5863,12352,-8612,32742,-34128,-16588,14971,7157,26998,18068,-3886,-16982,-3935,8250,5342,-31743,-33499,-8890,50171,-18590,-28523,-7563,-1143,13251,-1648,-16821,-13751,-8964,31206,-38653,-6211
1778531969.695139,-13290,31869,15639,-41715,28134,-35570,-15008,4178,18120,20673,-3592,-2296,-33937,-3907,35666,8380,-24768,-15481,-4312,30414,-1283,-19886,1983,-3684,-1853,29272,-20438,1037,-19135,37506,-31744,-12631
1778531969.696139,-27506,53814,14898,-29332,22716,-9445,-9141,-4965,21993,16487,-5496,2302,-30579,-6924,31353,1501,-20524,14219,6452,-21017,13154,-9624,10682,-3787,-13656,24429,-22928,24234,-21631,45502,-23863,-20551
1778531969.733953,-24984,-881,13945,-7720,18234,30827,-2972,-6284,5948,7773,-13481,13495,-22279,-12145,18195,-4333,-16984,14557,22769,-1875,15337,2196,19263,-2732,-19958,-9693,-24752,39699,24074,49800,-16542,-30370
1778531969.734952,-17686,-23420,9362,16559,7399,40213,6283,-2723,9456,4022,-51130,17675,-17959,-22424,-16139,-6133,-13603,13794,25389,-38128,11510,7332,24593,650,-17193,-23180,-20668,34533,25940,46679,-6196,-39464
1778531969.735953,-8186,-13016,8563,26482,-8,16635,15636,-1384,3277,-646,-40802,21084,-11082,-32801,-59704,-5716,-5959,15832,22841,-36819,2472,7209,27224,2232,-5794,-11568,-19910,6742,15529,36355,-2476,-33284
1778531969.736953,-748,-31504,-9,9847,-4935,5562,20303,-3782,-25151,-2792,17124,18239,-5369,-34115,-35879,-6406,-522,2958,-33596,1968,-1655,5970,27270,2771,-3063,-7559,-19653,-16889,-715,22968,-118,-9116
1778531969.737952,13277,-22958,-13515,10775,-10371,11053,23282,-9824,-28442,-2908,32247,6960,-3593,-31025,5627,-6369,6655,20,-42217,41709,4325,-822,21672,1756,-7713,-6706,-19655,-22688,-6517,5949,1724,15943
1778531969.738953,25256,-3989,-30518,16560,-15112,-24,16392,-14543,-10432,-59,14479,-12270,-210,-18805,9501,-5689,16543,-4588,-16202,24826,16858,-2570,16962,-723,3469,32201,-19132,-14444,-9795,-12399,-2282,32957
1778531969.739953,25575,55003,-40535,-14530,-18414,-14717,6394,-15745,12814,-1294,27074,-27540,17928,-7070,23047,-1160,26650,-27954,21668,12652,32206,-1561,11059,-87,23749,17738,-19868,-10754,-31509,-24413,-4482,29663
1778531969.782197,14515,33082,-32302,-35334,-18245,-22821,-3512,-13913,25944,-3210,36096,-21494,40356,1441,23655,5981,33182,-32053,41536,23252,44880,5724,803,118,32645,656,-23890,-13898,-6711,-29762,-4240,14761
1778531969.783197,3850,-699,-15180,-20350,-16674,-35777,-8884,-9572,8523,-4480,7647,-7277,43884,8717,17473,16585,40894,-2242,4715,-45141,47980,19230,-8938,-1,9650,-10306,-23945,-15734,18856,-29214,-4268,6315
1778531969.784197,-3209,-6088,3028,-542,-14524,-26727,-4537,-8219,2448,-8866,-21955,-1353,19431,11969,29317,12489,45051,18409,1927,-41237,39569,31636,-21462,683,-7075,-9977,-23768,-6555,14634,-26413,-2582,14205
1778531969.785197,-7617,-20076,15570,19725,-8612,10101,5117,-94,6436,-15078,-45191,-7081,-9327,15522,-5716,1870,47018,32381,-15637,-12644,19002,39500,-29779,-1860,-1118,-21598,-23259,7112,11885,-22068,740,24483
1778531969.786197,-15902,-31748,18615,22806,-9419,34713,12112,10524,-10088,-18436,-38434,-12011,-11836,19986,-51881,-743,41535,31589,-16115,11611,-2612,45342,-34870,2085,1971,-3201,-19238,15611,5620,-19390,8129,23317
1778531969.787197,-15680,-42632,24961,7951,-10432,23585,14948,27688,-16805,-17813,135,809,-3132,21959,-43394,5969,36353,-337,-23690,11207,-19042,41314,-34248,1904,-16127,23013,-14659,24315,4594,-21008,12404,5099
1778531969.788197,-8954,27358,28605,4005,-12496,9807,5793,32919,-16974,-20527,5203,20236,-3037,22667,-14810,-2926,31807,-20474,-14011,38772,-31007,32959,-23015,2283,-30294,9317,-8660,27865,-16529,-21702,19521,-23121
1778531969.834040,-2092,38436,24367,8275,-14140,8091,-12220,28756,-4912,-18627,-6057,27885,-21043,18661,15736,-16653,23153,-10777,34328,36986,-37043,21734,-9229,-721,-21987,5814,-4303,21833,-26389,-24037,24505,-38862
